,team,player,bday,tour,start,end,startelo32,startelo64,endelo32,endelo64
13,Evil Geniuses,Zai,1997-08-05,The International 2017,2017-08-02,2017-08-12,1141.0440702474132,1141.0440702474132,1136.7938636689923,1136.7938636689923
14,Evil Geniuses,Cr1t-,1996-07-13,The International 2017,2017-08-02,2017-08-12,1141.0440702474132,1141.0440702474132,1136.7938636689923,1136.7938636689923
15,Team Liquid,MATUMBAMAN,1995-03-03,The International 2017,2017-08-02,2017-08-12,1263.5593815525194,1263.5593815525194,1321.0018583978983,1321.0018583978983
16,Team Liquid,Miracle-,1997-06-20,The International 2017,2017-08-02,2017-08-12,1263.5593815525194,1263.5593815525194,1321.0018583978983,1321.0018583978983
17,Team Liquid,MinD ContRoL,1995-01-20,The International 2017,2017-08-02,2017-08-12,1263.5593815525194,1263.5593815525194,1321.0018583978983,1321.0018583978983
18,Team Liquid,GH,N/A,The International 2017,2017-08-02,2017-08-12,1263.5593815525194,1263.5593815525194,1321.0018583978983,1321.0018583978983
19,Team Liquid,KuroKy,1992-10-28,The International 2017,2017-08-02,2017-08-12,1263.5593815525194,1263.5593815525194,1321.0018583978983,1321.0018583978983
20,Invictus Gaming,BurNIng,1988-04-02,The International 2017,2017-08-02,2017-08-12,1092.9885692207595,1092.9885692207595,1130.195025270768,1130.195025270768
21,Invictus Gaming,Op,N/A,The International 2017,2017-08-02,2017-08-12,1092.9885692207595,1092.9885692207595,1130.195025270768,1130.195025270768
22,Invictus Gaming,Xxs,1999-08-21,The International 2017,2017-08-02,2017-08-12,1092.9885692207595,1092.9885692207595,1130.195025270768,1130.195025270768
23,Invictus Gaming,BoBoKa,1997-01-06,The International 2017,2017-08-02,2017-08-12,1092.9885692207595,1092.9885692207595,1130.195025270768,1130.195025270768
24,Invictus Gaming,Q,1993-04-18,The International 2017,2017-08-02,2017-08-12,1092.9885692207595,1092.9885692207595,1130.195025270768,1130.195025270768
25,Newbee,Moogy,1994-04-19,The International 2017,2017-08-02,2017-08-12,1144.0214329630955,1144.0214329630955,1250.4668168315034,1250.4668168315034
26,Newbee,Sccc,1995-08-18,The International 2017,2017-08-02,2017-08-12,1144.0214329630955,1144.0214329630955,1250.4668168315034,1250.4668168315034
27,Newbee,Kpii,N/A,The International 2017,2017-08-02,2017-08-12,1144.0214329630955,1144.0214329630955,1250.4668168315034,1250.4668168315034
28,Newbee,Kaka,1992-11-07,The International 2017,2017-08-02,2017-08-12,1144.0214329630955,1144.0214329630955,1250.4668168315034,1250.4668168315034
29,Newbee,Faith,1992-02-06,The International 2017,2017-08-02,2017-08-12,1144.0214329630955,1144.0214329630955,1250.4668168315034,1250.4668168315034
30,Team Secret,MP,1994-04-16,The International 2017,2017-08-02,2017-08-12,1121.0308480100562,1121.0308480100562,1119.3040639387073,1119.3040639387073
31,Team Secret,MidOne,1996-06-03,The International 2017,2017-08-02,2017-08-12,1121.0308480100562,1121.0308480100562,1119.3040639387073,1119.3040639387073
32,Team Secret,KheZu,1995-04-27,The International 2017,2017-08-02,2017-08-12,1121.0308480100562,1121.0308480100562,1119.3040639387073,1119.3040639387073
33,Team Secret,YapzOr,1994-10-17,The International 2017,2017-08-02,2017-08-12,1121.0308480100562,1121.0308480100562,1119.3040639387073,1119.3040639387073
34,Team Secret,Puppey,1990-03-06,The International 2017,2017-08-02,2017-08-12,1121.0308480100562,1121.0308480100562,1119.3040639387073,1119.3040639387073
35,HellRaisers,Swiftending,1993-07-01,The International 2017,2017-08-02,2017-08-12,1121.0308480100562,1121.0308480100562,1119.3040639387073,1119.3040639387073
36,HellRaisers,Keyser,1996-06-10,The International 2017,2017-08-02,2017-08-12,1121.0308480100562,1121.0308480100562,1119.3040639387073,1119.3040639387073
37,HellRaisers,33,1997-04-17,The International 2017,2017-08-02,2017-08-12,1121.0308480100562,1121.0308480100562,1119.3040639387073,1119.3040639387073
38,HellRaisers,MiLAN,1995-06-23,The International 2017,2017-08-02,2017-08-12,1121.0308480100562,1121.0308480100562,1119.3040639387073,1119.3040639387073
39,HellRaisers,J4,1992-05-12,The International 2017,2017-08-02,2017-08-12,1121.0308480100562,1121.0308480100562,1119.3040639387073,1119.3040639387073
40,Team Empire,Resolut1on,1996-09-02,The International 2017,2017-08-02,2017-08-12,1119.9267245528504,1119.9267245528504,1125.707334542251,1125.707334542251
41,Team Empire,Fn,N/A,The International 2017,2017-08-02,2017-08-12,1119.9267245528504,1119.9267245528504,1125.707334542251,1125.707334542251
42,Team Empire,Ghostik,1994-08-24,The International 2017,2017-08-02,2017-08-12,1119.9267245528504,1119.9267245528504,1125.707334542251,1125.707334542251
43,Team Empire,RodjER,1993-12-14,The International 2017,2017-08-02,2017-08-12,1119.9267245528504,1119.9267245528504,1125.707334542251,1125.707334542251
44,Team Empire,Miposhka,1997-11-30,The International 2017,2017-08-02,2017-08-12,1119.9267245528504,1119.9267245528504,1125.707334542251,1125.707334542251
45,IG Vitality,Paparazi?,1996-06-27,The International 2017,2017-08-02,2017-08-12,1119.9267245528504,1119.9267245528504,1125.707334542251,1125.707334542251
46,IG Vitality,InJuly,1993-01-28,The International 2017,2017-08-02,2017-08-12,1119.9267245528504,1119.9267245528504,1125.707334542251,1125.707334542251
47,IG Vitality,Super (Su Peng),1989-10-19,The International 2017,2017-08-02,2017-08-12,1119.9267245528504,1119.9267245528504,1125.707334542251,1125.707334542251
48,IG Vitality,Dogf1ghts,1995-12-05,The International 2017,2017-08-02,2017-08-12,1119.9267245528504,1119.9267245528504,1125.707334542251,1125.707334542251
49,LGD.Forever Young,Monet,1999-09-25,The International 2017,2017-08-02,2017-08-12,1173.8604175375312,1173.8604175375312,1248.1430598256604,1248.1430598256604
50,LGD.Forever Young,Super,1993-01-04,The International 2017,2017-08-02,2017-08-12,1173.8604175375312,1173.8604175375312,1248.1430598256604,1248.1430598256604
51,LGD.Forever Young,Inflame,1992-12-22,The International 2017,2017-08-02,2017-08-12,1173.8604175375312,1173.8604175375312,1248.1430598256604,1248.1430598256604
52,LGD.Forever Young,Ahfu,1994-06-06,The International 2017,2017-08-02,2017-08-12,1173.8604175375312,1173.8604175375312,1248.1430598256604,1248.1430598256604
53,LGD.Forever Young,Ddc,1990-07-03,The International 2017,2017-08-02,2017-08-12,1173.8604175375312,1173.8604175375312,1248.1430598256604,1248.1430598256604
54,LGD Gaming,Ame,1997-04-07,The International 2017,2017-08-02,2017-08-12,1173.8604175375312,1173.8604175375312,1248.1430598256604,1248.1430598256604
55,LGD Gaming,ELeVeN,1995-12-07,The International 2017,2017-08-02,2017-08-12,1173.8604175375312,1173.8604175375312,1248.1430598256604,1248.1430598256604
56,LGD Gaming,Yao,1990-12-23,The International 2017,2017-08-02,2017-08-12,1173.8604175375312,1173.8604175375312,1248.1430598256604,1248.1430598256604
57,LGD Gaming,Victoria,1995-11-05,The International 2017,2017-08-02,2017-08-12,1173.8604175375312,1173.8604175375312,1248.1430598256604,1248.1430598256604
58,TNC Pro Team,Raven,1998-09-22,The International 2017,2017-08-02,2017-08-12,1150.2968598794396,1150.2968598794396,1097.8349708717221,1097.8349708717221
59,TNC Pro Team,Kuku,1996-09-21,The International 2017,2017-08-02,2017-08-12,1150.2968598794396,1150.2968598794396,1097.8349708717221,1097.8349708717221
60,TNC Pro Team,Sam H,1994-12-12,The International 2017,2017-08-02,2017-08-12,1150.2968598794396,1150.2968598794396,1097.8349708717221,1097.8349708717221
61,TNC Pro Team,Tims,1997-07-04,The International 2017,2017-08-02,2017-08-12,1150.2968598794396,1150.2968598794396,1097.8349708717221,1097.8349708717221
62,TNC Pro Team,1437,N/A,The International 2017,2017-08-02,2017-08-12,1150.2968598794396,1150.2968598794396,1097.8349708717221,1097.8349708717221
63,Fnatic,Ahjit,N/A,The International 2017,2017-08-02,2017-08-12,1077.0522428611253,1077.0522428611253,994.5704553995274,994.5704553995274
64,Fnatic,QO,1993-09-22,The International 2017,2017-08-02,2017-08-12,1077.0522428611253,1077.0522428611253,994.5704553995274,994.5704553995274
65,Fnatic,Ohaiyo,1993-03-31,The International 2017,2017-08-02,2017-08-12,1077.0522428611253,1077.0522428611253,994.5704553995274,994.5704553995274
66,Fnatic,Febby,1993-02-19,The International 2017,2017-08-02,2017-08-12,1077.0522428611253,1077.0522428611253,994.5704553995274,994.5704553995274
67,Fnatic,DJ,1994-11-06,The International 2017,2017-08-02,2017-08-12,1077.0522428611253,1077.0522428611253,994.5704553995274,994.5704553995274
68,Execration,Nando,1996-10-31,The International 2017,2017-08-02,2017-08-12,1043.3333551285282,1043.3333551285282,984.7764649870156,984.7764649870156
69,Execration,CartMaN,1993-09-28,The International 2017,2017-08-02,2017-08-12,1043.3333551285282,1043.3333551285282,984.7764649870156,984.7764649870156
70,Execration,Bimbo,1995-11-15,The International 2017,2017-08-02,2017-08-12,1043.3333551285282,1043.3333551285282,984.7764649870156,984.7764649870156
71,Execration,RR,1994-11-08,The International 2017,2017-08-02,2017-08-12,1043.3333551285282,1043.3333551285282,984.7764649870156,984.7764649870156
72,Execration,Kim0,1991-10-24,The International 2017,2017-08-02,2017-08-12,1043.3333551285282,1043.3333551285282,984.7764649870156,984.7764649870156
73,Cloud9,EternaLEnVy,1991-07-02,The International 2017,2017-08-02,2017-08-12,1043.3333551285282,1043.3333551285282,984.7764649870156,984.7764649870156
74,Cloud9,MSS,N/A,The International 2017,2017-08-02,2017-08-12,1043.3333551285282,1043.3333551285282,984.7764649870156,984.7764649870156
75,Cloud9,Aui 2000,1992-10-02,The International 2017,2017-08-02,2017-08-12,1043.3333551285282,1043.3333551285282,984.7764649870156,984.7764649870156
76,Cloud9,Pieliedie,N/A,The International 2017,2017-08-02,2017-08-12,1043.3333551285282,1043.3333551285282,984.7764649870156,984.7764649870156
77,Digital Chaos,Mason,1991-11-02,The International 2017,2017-08-02,2017-08-12,1106.9878209827186,1106.9878209827186,1052.3633482470038,1052.3633482470038
78,Digital Chaos,Abed,2000-08-02,The International 2017,2017-08-02,2017-08-12,1106.9878209827186,1106.9878209827186,1052.3633482470038,1052.3633482470038
79,Digital Chaos,Forev,1991-11-18,The International 2017,2017-08-02,2017-08-12,1106.9878209827186,1106.9878209827186,1052.3633482470038,1052.3633482470038
80,Digital Chaos,BuLba,1991-07-10,The International 2017,2017-08-02,2017-08-12,1106.9878209827186,1106.9878209827186,1052.3633482470038,1052.3633482470038
81,Digital Chaos,DuBu,1993-07-12,The International 2017,2017-08-02,2017-08-12,1106.9878209827186,1106.9878209827186,1052.3633482470038,1052.3633482470038
82,Infamous,Benjaz,1993-09-30,The International 2017,2017-08-02,2017-08-12,1106.9878209827186,1106.9878209827186,1052.3633482470038,1052.3633482470038
83,Infamous,Timado,2000-09-06,The International 2017,2017-08-02,2017-08-12,1106.9878209827186,1106.9878209827186,1052.3633482470038,1052.3633482470038
84,Infamous,Kingteka,1997-02-07,The International 2017,2017-08-02,2017-08-12,1106.9878209827186,1106.9878209827186,1052.3633482470038,1052.3633482470038
85,Infamous,Matthew,N/A,The International 2017,2017-08-02,2017-08-12,1106.9878209827186,1106.9878209827186,1052.3633482470038,1052.3633482470038
86,Infamous,Accel,1995-10-20,The International 2017,2017-08-02,2017-08-12,1106.9878209827186,1106.9878209827186,1052.3633482470038,1052.3633482470038
0,Invictus Gaming,Zhou,1990-06-14,The International 2013,2013-08-02,2013-08-11,1108.6979271257944,1108.6979271257944,1178.571384686376,1178.571384686376
1,Invictus Gaming,Ferrari 430,1990-02-14,The International 2013,2013-08-02,2013-08-11,1108.6979271257944,1108.6979271257944,1178.571384686376,1178.571384686376
2,Invictus Gaming,YYF,1987-02-03,The International 2013,2013-08-02,2013-08-11,1108.6979271257944,1108.6979271257944,1178.571384686376,1178.571384686376
3,Invictus Gaming,ChuaN,1991-07-28,The International 2013,2013-08-02,2013-08-11,1108.6979271257944,1108.6979271257944,1178.571384686376,1178.571384686376
4,Invictus Gaming,Faith,1992-02-06,The International 2013,2013-08-02,2013-08-11,1108.6979271257944,1108.6979271257944,1178.571384686376,1178.571384686376
5,TongFu,Hao,1990-07-28,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
6,TongFu,Mu,1989-12-24,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
7,TongFu,SanSheng,1989-06-13,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
8,TongFu,Banana,N/A,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
9,TongFu,KingJ,N/A,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
10,Team Liquid,Korok,1993-09-02,The International 2013,2013-08-02,2013-08-11,1179.7039939221534,1179.7039939221534,1129.8897575443157,1129.8897575443157
11,Team Liquid,TC,1992-04-04,The International 2013,2013-08-02,2013-08-11,1179.7039939221534,1179.7039939221534,1129.8897575443157,1129.8897575443157
12,Team Liquid,FLUFFNSTUFF,1992-08-02,The International 2013,2013-08-02,2013-08-11,1179.7039939221534,1179.7039939221534,1129.8897575443157,1129.8897575443157
13,Team Liquid,Ixmike88,1991-06-07,The International 2013,2013-08-02,2013-08-11,1179.7039939221534,1179.7039939221534,1129.8897575443157,1129.8897575443157
14,Orange Esports,Mushi,1990-11-27,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
15,Orange Esports,KYxY,1991-05-26,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
16,Orange Esports,Ohaiyo,1993-03-31,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
17,Orange Esports,XtiNcT,1988-10-16,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
18,Orange Esports,Net (player),1991-10-13,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
19,Alliance,Loda,1988-03-19,The International 2013,2013-08-02,2013-08-11,1257.3940348773442,1257.3940348773442,1382.3201826807422,1382.3201826807422
20,Alliance,S4,1992-04-01,The International 2013,2013-08-02,2013-08-11,1257.3940348773442,1257.3940348773442,1382.3201826807422,1382.3201826807422
21,Alliance,AdmiralBulldog,1990-12-19,The International 2013,2013-08-02,2013-08-11,1257.3940348773442,1257.3940348773442,1382.3201826807422,1382.3201826807422
22,Alliance,EGM,1991-06-04,The International 2013,2013-08-02,2013-08-11,1257.3940348773442,1257.3940348773442,1382.3201826807422,1382.3201826807422
23,Alliance,Akke,1988-05-26,The International 2013,2013-08-02,2013-08-11,1257.3940348773442,1257.3940348773442,1382.3201826807422,1382.3201826807422
24,Fnatic,Era,1995-09-03,The International 2013,2013-08-02,2013-08-11,1158.6867245070935,1158.6867245070935,1162.3057754976887,1162.3057754976887
25,Fnatic,H4nn1,N/A,The International 2013,2013-08-02,2013-08-11,1158.6867245070935,1158.6867245070935,1162.3057754976887,1162.3057754976887
26,Fnatic,Trixi,1989-12-28,The International 2013,2013-08-02,2013-08-11,1158.6867245070935,1158.6867245070935,1162.3057754976887,1162.3057754976887
27,Fnatic,Fly,1993-03-09,The International 2013,2013-08-02,2013-08-11,1158.6867245070935,1158.6867245070935,1162.3057754976887,1162.3057754976887
28,Natus Vincere,XBOCT,1990-12-29,The International 2013,2013-08-02,2013-08-11,1298.3450276286023,1298.3450276286023,1282.8678639411617,1282.8678639411617
29,Natus Vincere,Dendi,1989-12-30,The International 2013,2013-08-02,2013-08-11,1298.3450276286023,1298.3450276286023,1282.8678639411617,1282.8678639411617
30,Natus Vincere,Funn1k,1992-11-16,The International 2013,2013-08-02,2013-08-11,1298.3450276286023,1298.3450276286023,1282.8678639411617,1282.8678639411617
31,Natus Vincere,Puppey,1990-03-06,The International 2013,2013-08-02,2013-08-11,1298.3450276286023,1298.3450276286023,1282.8678639411617,1282.8678639411617
32,Natus Vincere,KuroKy,1992-10-28,The International 2013,2013-08-02,2013-08-11,1298.3450276286023,1298.3450276286023,1282.8678639411617,1282.8678639411617
33,Team Zenith,Iceiceice,1990-06-17,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
34,Team Zenith,YamateH,N/A,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
35,Team Zenith,Xy-,1991-12-27,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
36,Team Zenith,XFreedom,1993-05-10,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
37,Team Zenith,Ice (player),N/A,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
38,Team Dignitas,Aui 2000,1992-10-02,The International 2013,2013-08-02,2013-08-11,1003.7660619435279,1003.7660619435279,1074.4195555410922,1074.4195555410922
39,Team Dignitas,Sneyking,1995-05-03,The International 2013,2013-08-02,2013-08-11,1003.7660619435279,1003.7660619435279,1074.4195555410922,1074.4195555410922
40,Team Dignitas,Waytosexy,1993-12-08,The International 2013,2013-08-02,2013-08-11,1003.7660619435279,1003.7660619435279,1074.4195555410922,1074.4195555410922
41,Team Dignitas,Fogged,1989-12-12,The International 2013,2013-08-02,2013-08-11,1003.7660619435279,1003.7660619435279,1074.4195555410922,1074.4195555410922
42,Virtus.pro,Illidan,1991-08-13,The International 2013,2013-08-02,2013-08-11,1110.968872942556,1110.968872942556,1025.4437280755646,1025.4437280755646
43,Virtus.pro,Crazy,N/A,The International 2013,2013-08-02,2013-08-11,1110.968872942556,1110.968872942556,1025.4437280755646,1025.4437280755646
44,Virtus.pro,KSi,N/A,The International 2013,2013-08-02,2013-08-11,1110.968872942556,1110.968872942556,1025.4437280755646,1025.4437280755646
45,Virtus.pro,ARS-ART,1988-08-12,The International 2013,2013-08-02,2013-08-11,1110.968872942556,1110.968872942556,1025.4437280755646,1025.4437280755646
46,Virtus.pro,NS,1988-09-24,The International 2013,2013-08-02,2013-08-11,1110.968872942556,1110.968872942556,1025.4437280755646,1025.4437280755646
47,Team DK,BurNIng,1988-04-02,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
48,Team DK,Super,1993-01-04,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
49,Team DK,ROtK,1992-03-13,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
50,Team DK,QQQ,1985-09-19,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
51,LGD International,Pajkatt,1992-09-19,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
52,LGD International,G,1992-04-16,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
53,LGD International,Brax,N/A,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
54,LGD International,1437,N/A,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
55,MUFC,Dabeliuteef,N/A,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
56,MUFC,TooFuckingGood,N/A,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
57,MUFC,Ling,N/A,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
58,MUFC,FzFz,N/A,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
59,MUFC,WinteR,1989-08-21,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
60,Mousesports,Black^,1993-05-27,The International 2013,2013-08-02,2013-08-11,1214.5389019455545,1214.5389019455545,1064.8021857629615,1064.8021857629615
61,Mousesports,Qojqva,N/A,The International 2013,2013-08-02,2013-08-11,1214.5389019455545,1214.5389019455545,1064.8021857629615,1064.8021857629615
62,Mousesports,SyndereN,1989-12-24,The International 2013,2013-08-02,2013-08-11,1214.5389019455545,1214.5389019455545,1064.8021857629615,1064.8021857629615
63,Mousesports,PaS,1992-10-25,The International 2013,2013-08-02,2013-08-11,1214.5389019455545,1214.5389019455545,1064.8021857629615,1064.8021857629615
64,LGD Gaming,Sylar,1993-12-20,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
65,LGD Gaming,Yao,1990-12-23,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
66,LGD Gaming,Xiao8,1989-11-14,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
67,LGD Gaming,DD,N/A,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
68,RattleSnake,LaNm,1989-12-25,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
69,RattleSnake,Luo,1990-10-25,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
70,RattleSnake,Icy,1991-01-24,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
71,RattleSnake,Kabu,1992-07-16,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
72,RattleSnake,Sag,1987-12-07,The International 2013,2013-08-02,2013-08-11,N/A,N/A,N/A,N/A
