team,player,position,tour,place,prize,start,end,startelo32,startelo64,startglickorating,startglickomu,startglickophi,startglickosigma,startglicko2rating,startglicko2mu,startglicko2phi,startglicko2sigma,endelo32,endelo64,endglickorating,endglickomu,endglickophi,endglickosigma,endglicko2rating,endglicko2mu,endglicko2phi,endglicko2sigma
Cloud 9,Ryze,5,Mr. Cat Invitational Europe,4,"$5,000",2017-05-02,2017-05-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43.570874991699114,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Effect,Sedoy,1,Mr. Cat Invitational Europe,4,"$5,000",2017-05-02,2017-05-18,1010.8712223176888,1019.6582587201434,1306.658109627447,1650.3323717067317,,137.4697048317139,1588.7496409347323,1733.3459756255909,57.83853387634341,,941.4801311671833,900.4858905173514,1248.0734688994542,1631.5166419334766,,153.37726921360897,1573.8625593874951,1719.4634676531612,58.24036330626639,
Effect,Afoninje,2,Mr. Cat Invitational Europe,4,"$5,000",2017-05-02,2017-05-18,1010.8712223176888,1019.6582587201434,1306.658109627447,1650.3323717067317,,137.4697048317139,1588.7496409347323,1733.3459756255909,57.83853387634341,,941.4801311671833,900.4858905173514,1248.0734688994542,1631.5166419334766,,153.37726921360897,1573.8625593874951,1719.4634676531612,58.24036330626639,
Effect,Shachlo,3,Mr. Cat Invitational Europe,4,"$5,000",2017-05-02,2017-05-18,1010.8712223176888,1019.6582587201434,1306.658109627447,1650.3323717067317,,137.4697048317139,1588.7496409347323,1733.3459756255909,57.83853387634341,,941.4801311671833,900.4858905173514,1248.0734688994542,1631.5166419334766,,153.37726921360897,1573.8625593874951,1719.4634676531612,58.24036330626639,
Effect,ArsZeeqq,4,Mr. Cat Invitational Europe,4,"$5,000",2017-05-02,2017-05-18,1010.8712223176888,1019.6582587201434,1306.658109627447,1650.3323717067317,,137.4697048317139,1588.7496409347323,1733.3459756255909,57.83853387634341,,941.4801311671833,900.4858905173514,1248.0734688994542,1631.5166419334766,,153.37726921360897,1573.8625593874951,1719.4634676531612,58.24036330626639,
Effect,RodjER,5,Mr. Cat Invitational Europe,4,"$5,000",2017-05-02,2017-05-18,1010.8712223176888,1019.6582587201434,1306.658109627447,1650.3323717067317,,137.4697048317139,1588.7496409347323,1733.3459756255909,57.83853387634341,,941.4801311671833,900.4858905173514,1248.0734688994542,1631.5166419334766,,153.37726921360897,1573.8625593874951,1719.4634676531612,58.24036330626639,
Prodota Gaming,Garter,1,Mr. Cat Invitational Europe,4,"$5,000",2017-05-02,2017-05-18,931.5096948540194,904.5784381424352,1426.4472179329896,1751.5670955694598,,130.0479510545881,1464.5829735728296,1621.5414015089957,62.78337117446644,,956.3781167689234,939.9773428491532,1447.0314215544429,1775.656885920574,,131.45018574645243,1480.9019063950286,1632.2125468088757,60.52425616553886,
Prodota Gaming,Keyser,2,Mr. Cat Invitational Europe,4,"$5,000",2017-05-02,2017-05-18,931.5096948540194,904.5784381424352,1426.4472179329896,1751.5670955694598,,130.0479510545881,1464.5829735728296,1621.5414015089957,62.78337117446644,,956.3781167689234,939.9773428491532,1447.0314215544429,1775.656885920574,,131.45018574645243,1480.9019063950286,1632.2125468088757,60.52425616553886,
Prodota Gaming,33,3,Mr. Cat Invitational Europe,4,"$5,000",2017-05-02,2017-05-18,931.5096948540194,904.5784381424352,1426.4472179329896,1751.5670955694598,,130.0479510545881,1464.5829735728296,1621.5414015089957,62.78337117446644,,956.3781167689234,939.9773428491532,1447.0314215544429,1775.656885920574,,131.45018574645243,1480.9019063950286,1632.2125468088757,60.52425616553886,
Prodota Gaming,MiLAN,4,Mr. Cat Invitational Europe,4,"$5,000",2017-05-02,2017-05-18,931.5096948540194,904.5784381424352,1426.4472179329896,1751.5670955694598,,130.0479510545881,1464.5829735728296,1621.5414015089957,62.78337117446644,,956.3781167689234,939.9773428491532,1447.0314215544429,1775.656885920574,,131.45018574645243,1480.9019063950286,1632.2125468088757,60.52425616553886,
Prodota Gaming,j4,5,Mr. Cat Invitational Europe,4,"$5,000",2017-05-02,2017-05-18,931.5096948540194,904.5784381424352,1426.4472179329896,1751.5670955694598,,130.0479510545881,1464.5829735728296,1621.5414015089957,62.78337117446644,,956.3781167689234,939.9773428491532,1447.0314215544429,1775.656885920574,,131.45018574645243,1480.9019063950286,1632.2125468088757,60.52425616553886,
Newbee,uuu9,1,Dota2 Professional League Season 3 (2017 S1) - Top,1,"$32,668",2017-03-15,2017-04-16,1136.2437142931137,1177.092129046984,1729.0653469548565,2058.3356663685704,,131.70812776548556,1862.2977389687007,1980.008435138967,47.08427846810649,,1254.5474826708528,1412.0915719771522,1994.0487024837578,2130.706437377694,,54.663093957574425,1895.7579991918478,1992.968323844785,38.88412986117481,
Newbee,Sccc,2,Dota2 Professional League Season 3 (2017 S1) - Top,1,"$32,668",2017-03-15,2017-04-16,1136.2437142931137,1177.092129046984,1729.0653469548565,2058.3356663685704,,131.70812776548556,1862.2977389687007,1980.008435138967,47.08427846810649,,1254.5474826708528,1412.0915719771522,1994.0487024837578,2130.706437377694,,54.663093957574425,1895.7579991918478,1992.968323844785,38.88412986117481,
Newbee,kpii,3,Dota2 Professional League Season 3 (2017 S1) - Top,1,"$32,668",2017-03-15,2017-04-16,1136.2437142931137,1177.092129046984,1729.0653469548565,2058.3356663685704,,131.70812776548556,1862.2977389687007,1980.008435138967,47.08427846810649,,1254.5474826708528,1412.0915719771522,1994.0487024837578,2130.706437377694,,54.663093957574425,1895.7579991918478,1992.968323844785,38.88412986117481,
Newbee,Faith,4,Dota2 Professional League Season 3 (2017 S1) - Top,1,"$32,668",2017-03-15,2017-04-16,1136.2437142931137,1177.092129046984,1729.0653469548565,2058.3356663685704,,131.70812776548556,1862.2977389687007,1980.008435138967,47.08427846810649,,1254.5474826708528,1412.0915719771522,1994.0487024837578,2130.706437377694,,54.663093957574425,1895.7579991918478,1992.968323844785,38.88412986117481,
Newbee,Kaka,5,Dota2 Professional League Season 3 (2017 S1) - Top,1,"$32,668",2017-03-15,2017-04-16,1136.2437142931137,1177.092129046984,1729.0653469548565,2058.3356663685704,,131.70812776548556,1862.2977389687007,1980.008435138967,47.08427846810649,,1254.5474826708528,1412.0915719771522,1994.0487024837578,2130.706437377694,,54.663093957574425,1895.7579991918478,1992.968323844785,38.88412986117481,
Team VGJ,Agressif,1,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,1206.17105717109,1361.4039064797516,1907.5028566886033,2181.0287731915705,,109.41036660118687,1891.4316826121785,2047.8009822507563,62.547719855431076,,1053.5764375385188,1081.460541609362,1778.8540139651027,1920.0549095713889,,56.48035824251448,1783.1124205166243,1898.9767587870156,46.3457353081565,
Team VGJ,Freeze,2,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,1206.17105717109,1361.4039064797516,1907.5028566886033,2181.0287731915705,,109.41036660118687,1891.4316826121785,2047.8009822507563,62.547719855431076,,1053.5764375385188,1081.460541609362,1778.8540139651027,1920.0549095713889,,56.48035824251448,1783.1124205166243,1898.9767587870156,46.3457353081565,
Team VGJ,rOtk,3,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,1206.17105717109,1361.4039064797516,1907.5028566886033,2181.0287731915705,,109.41036660118687,1891.4316826121785,2047.8009822507563,62.547719855431076,,1053.5764375385188,1081.460541609362,1778.8540139651027,1920.0549095713889,,56.48035824251448,1783.1124205166243,1898.9767587870156,46.3457353081565,
Team VGJ,fy,4,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,1206.17105717109,1361.4039064797516,1907.5028566886033,2181.0287731915705,,109.41036660118687,1891.4316826121785,2047.8009822507563,62.547719855431076,,1053.5764375385188,1081.460541609362,1778.8540139651027,1920.0549095713889,,56.48035824251448,1783.1124205166243,1898.9767587870156,46.3457353081565,
Team VGJ,Fenrir,5,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,1206.17105717109,1361.4039064797516,1907.5028566886033,2181.0287731915705,,109.41036660118687,1891.4316826121785,2047.8009822507563,62.547719855431076,,1053.5764375385188,1081.460541609362,1778.8540139651027,1920.0549095713889,,56.48035824251448,1783.1124205166243,1898.9767587870156,46.3457353081565,
Invictus Gaming,BurNIng,1,Dota2 Professional League Season 3 (2017 S1) - Top,3,"$8,711",2017-03-15,2017-04-16,1190.8167626827255,1261.9421221131797,1906.160963377484,2106.408725817087,,80.09910497584123,1838.4412619368195,1941.5906681831284,41.2597624985236,,1296.3980422417799,1410.5711907492673,2085.955906762004,2196.2586834957815,,44.121110693511056,1930.3785774906116,2015.7912631302809,34.16507425586769,
Invictus Gaming,Op,2,Dota2 Professional League Season 3 (2017 S1) - Top,3,"$8,711",2017-03-15,2017-04-16,1190.8167626827255,1261.9421221131797,1906.160963377484,2106.408725817087,,80.09910497584123,1838.4412619368195,1941.5906681831284,41.2597624985236,,1296.3980422417799,1410.5711907492673,2085.955906762004,2196.2586834957815,,44.121110693511056,1930.3785774906116,2015.7912631302809,34.16507425586769,
Invictus Gaming,Xxs,3,Dota2 Professional League Season 3 (2017 S1) - Top,3,"$8,711",2017-03-15,2017-04-16,1190.8167626827255,1261.9421221131797,1906.160963377484,2106.408725817087,,80.09910497584123,1838.4412619368195,1941.5906681831284,41.2597624985236,,1296.3980422417799,1410.5711907492673,2085.955906762004,2196.2586834957815,,44.121110693511056,1930.3785774906116,2015.7912631302809,34.16507425586769,
Invictus Gaming,BoBoKa,4,Dota2 Professional League Season 3 (2017 S1) - Top,3,"$8,711",2017-03-15,2017-04-16,1190.8167626827255,1261.9421221131797,1906.160963377484,2106.408725817087,,80.09910497584123,1838.4412619368195,1941.5906681831284,41.2597624985236,,1296.3980422417799,1410.5711907492673,2085.955906762004,2196.2586834957815,,44.121110693511056,1930.3785774906116,2015.7912631302809,34.16507425586769,
Invictus Gaming,Q,5,Dota2 Professional League Season 3 (2017 S1) - Top,3,"$8,711",2017-03-15,2017-04-16,1190.8167626827255,1261.9421221131797,1906.160963377484,2106.408725817087,,80.09910497584123,1838.4412619368195,1941.5906681831284,41.2597624985236,,1296.3980422417799,1410.5711907492673,2085.955906762004,2196.2586834957815,,44.121110693511056,1930.3785774906116,2015.7912631302809,34.16507425586769,
LGD Gaming,Ame,1,Dota2 Professional League Season 3 (2017 S1) - Top,2,"$18,149",2017-03-15,2017-04-16,1077.2399277348572,1083.0589213770065,1700.8196677289945,1945.0612304913823,,97.6966251049551,1773.3606434160897,1880.7639653717351,42.961328782258136,,1183.9526212233625,1289.1093739972202,1883.7590139676072,2039.283437788737,,62.20976952845191,1821.8531158329345,1914.6206033226242,37.1069949958759,
LGD Gaming,Maybe,2,Dota2 Professional League Season 3 (2017 S1) - Top,2,"$18,149",2017-03-15,2017-04-16,1077.2399277348572,1083.0589213770065,1700.8196677289945,1945.0612304913823,,97.6966251049551,1773.3606434160897,1880.7639653717351,42.961328782258136,,1183.9526212233625,1289.1093739972202,1883.7590139676072,2039.283437788737,,62.20976952845191,1821.8531158329345,1914.6206033226242,37.1069949958759,
LGD Gaming,Xz,3,Dota2 Professional League Season 3 (2017 S1) - Top,2,"$18,149",2017-03-15,2017-04-16,1077.2399277348572,1083.0589213770065,1700.8196677289945,1945.0612304913823,,97.6966251049551,1773.3606434160897,1880.7639653717351,42.961328782258136,,1183.9526212233625,1289.1093739972202,1883.7590139676072,2039.283437788737,,62.20976952845191,1821.8531158329345,1914.6206033226242,37.1069949958759,
LGD Gaming,Yao,4,Dota2 Professional League Season 3 (2017 S1) - Top,2,"$18,149",2017-03-15,2017-04-16,1077.2399277348572,1083.0589213770065,1700.8196677289945,1945.0612304913823,,97.6966251049551,1773.3606434160897,1880.7639653717351,42.961328782258136,,1183.9526212233625,1289.1093739972202,1883.7590139676072,2039.283437788737,,62.20976952845191,1821.8531158329345,1914.6206033226242,37.1069949958759,
LGD Gaming,Victoria,5,Dota2 Professional League Season 3 (2017 S1) - Top,2,"$18,149",2017-03-15,2017-04-16,1077.2399277348572,1083.0589213770065,1700.8196677289945,1945.0612304913823,,97.6966251049551,1773.3606434160897,1880.7639653717351,42.961328782258136,,1183.9526212233625,1289.1093739972202,1883.7590139676072,2039.283437788737,,62.20976952845191,1821.8531158329345,1914.6206033226242,37.1069949958759,
LGD Gaming,old eLeVeN,3,Dota2 Professional League Season 3 (2017 S1) - Top,2,"$18,149",2017-03-15,2017-04-16,1077.2399277348572,1083.0589213770065,1700.8196677289945,1945.0612304913823,,97.6966251049551,1773.3606434160897,1880.7639653717351,42.961328782258136,,1183.9526212233625,1289.1093739972202,1883.7590139676072,2039.283437788737,,62.20976952845191,1821.8531158329345,1914.6206033226242,37.1069949958759,
CDEC Gaming,Flyby,1,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,1090.601551858484,1132.364314072776,1535.9815731067051,1756.5872837388954,,88.24228425287608,1701.0390638129568,1805.4959673788505,41.78276142635754,,990.0682602362522,1059.3707657338189,1615.1225232584068,1817.1266374905367,,80.80164569285196,1677.7821874635965,1778.7434796430625,40.38451687178641,
CDEC Gaming,Inflame,2,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,1090.601551858484,1132.364314072776,1535.9815731067051,1756.5872837388954,,88.24228425287608,1701.0390638129568,1805.4959673788505,41.78276142635754,,990.0682602362522,1059.3707657338189,1615.1225232584068,1817.1266374905367,,80.80164569285196,1677.7821874635965,1778.7434796430625,40.38451687178641,
CDEC Gaming,June,3,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,1090.601551858484,1132.364314072776,1535.9815731067051,1756.5872837388954,,88.24228425287608,1701.0390638129568,1805.4959673788505,41.78276142635754,,990.0682602362522,1059.3707657338189,1615.1225232584068,1817.1266374905367,,80.80164569285196,1677.7821874635965,1778.7434796430625,40.38451687178641,
CDEC Gaming,demons,4,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,1090.601551858484,1132.364314072776,1535.9815731067051,1756.5872837388954,,88.24228425287608,1701.0390638129568,1805.4959673788505,41.78276142635754,,990.0682602362522,1059.3707657338189,1615.1225232584068,1817.1266374905367,,80.80164569285196,1677.7821874635965,1778.7434796430625,40.38451687178641,
CDEC Gaming,Sep,5,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,1090.601551858484,1132.364314072776,1535.9815731067051,1756.5872837388954,,88.24228425287608,1701.0390638129568,1805.4959673788505,41.78276142635754,,990.0682602362522,1059.3707657338189,1615.1225232584068,1817.1266374905367,,80.80164569285196,1677.7821874635965,1778.7434796430625,40.38451687178641,
FTD Club C,??,1,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.78276142635754,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FTD Club C,yH,2,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.78276142635754,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FTD Club C,Aww,3,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.78276142635754,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FTD Club C,goking,4,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.78276142635754,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FTD Club C,Lww,5,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.78276142635754,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LGD.Forever Young,Monet,1,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,1060.587189080119,1079.90514504143,1665.2717156542267,1886.9613860751717,,88.67586816837803,1729.2597269485698,1836.7923831112607,43.01306246507637,,1060.7848838103203,1115.7534438627906,1775.7608849397664,1905.620252283126,,51.94374693734393,1740.108934629083,1836.5117471529302,38.561125009538834,
LGD.Forever Young,Super,2,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,1060.587189080119,1079.90514504143,1665.2717156542267,1886.9613860751717,,88.67586816837803,1729.2597269485698,1836.7923831112607,43.01306246507637,,1060.7848838103203,1115.7534438627906,1775.7608849397664,1905.620252283126,,51.94374693734393,1740.108934629083,1836.5117471529302,38.561125009538834,
LGD.Forever Young,Jixing,3,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,1060.587189080119,1079.90514504143,1665.2717156542267,1886.9613860751717,,88.67586816837803,1729.2597269485698,1836.7923831112607,43.01306246507637,,1060.7848838103203,1115.7534438627906,1775.7608849397664,1905.620252283126,,51.94374693734393,1740.108934629083,1836.5117471529302,38.561125009538834,
LGD.Forever Young,White,4,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,1060.587189080119,1079.90514504143,1665.2717156542267,1886.9613860751717,,88.67586816837803,1729.2597269485698,1836.7923831112607,43.01306246507637,,1060.7848838103203,1115.7534438627906,1775.7608849397664,1905.620252283126,,51.94374693734393,1740.108934629083,1836.5117471529302,38.561125009538834,
LGD.Forever Young,lpc,5,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,1060.587189080119,1079.90514504143,1665.2717156542267,1886.9613860751717,,88.67586816837803,1729.2597269485698,1836.7923831112607,43.01306246507637,,1060.7848838103203,1115.7534438627906,1775.7608849397664,1905.620252283126,,51.94374693734393,1740.108934629083,1836.5117471529302,38.561125009538834,
Vici Gaming,END,1,Dota2 Professional League Season 3 (2017 S1) - Top,3,"$8,711",2017-03-15,2017-04-16,1146.7753926507808,1212.0261684911595,1816.8222908784053,2004.7932829542144,,75.18839683032365,1767.9663199098723,1867.975318951462,40.00359961663588,,1236.0496593311998,1316.3891672034201,1981.0271773136963,2145.766048024788,,65.89554828443657,1834.0620670914705,1928.1058915946487,37.61752980127134,
Vici Gaming,Ori,2,Dota2 Professional League Season 3 (2017 S1) - Top,3,"$8,711",2017-03-15,2017-04-16,1146.7753926507808,1212.0261684911595,1816.8222908784053,2004.7932829542144,,75.18839683032365,1767.9663199098723,1867.975318951462,40.00359961663588,,1236.0496593311998,1316.3891672034201,1981.0271773136963,2145.766048024788,,65.89554828443657,1834.0620670914705,1928.1058915946487,37.61752980127134,
Vici Gaming,Yang,3,Dota2 Professional League Season 3 (2017 S1) - Top,3,"$8,711",2017-03-15,2017-04-16,1146.7753926507808,1212.0261684911595,1816.8222908784053,2004.7932829542144,,75.18839683032365,1767.9663199098723,1867.975318951462,40.00359961663588,,1236.0496593311998,1316.3891672034201,1981.0271773136963,2145.766048024788,,65.89554828443657,1834.0620670914705,1928.1058915946487,37.61752980127134,
Vici Gaming,Hym,4,Dota2 Professional League Season 3 (2017 S1) - Top,3,"$8,711",2017-03-15,2017-04-16,1146.7753926507808,1212.0261684911595,1816.8222908784053,2004.7932829542144,,75.18839683032365,1767.9663199098723,1867.975318951462,40.00359961663588,,1236.0496593311998,1316.3891672034201,1981.0271773136963,2145.766048024788,,65.89554828443657,1834.0620670914705,1928.1058915946487,37.61752980127134,
Vici Gaming,ddc,5,Dota2 Professional League Season 3 (2017 S1) - Top,3,"$8,711",2017-03-15,2017-04-16,1146.7753926507808,1212.0261684911595,1816.8222908784053,2004.7932829542144,,75.18839683032365,1767.9663199098723,1867.975318951462,40.00359961663588,,1236.0496593311998,1316.3891672034201,1981.0271773136963,2145.766048024788,,65.89554828443657,1834.0620670914705,1928.1058915946487,37.61752980127134,
EHOME.Keen,zhizhizhi,1,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,922.2497992493212,893.8153975558154,1127.8677965943225,1739.3548433075293,,244.59481868528272,1633.6747821737272,1757.3600702338924,49.4741152240661,,1110.814955103031,1191.4887243092878,1680.4220938750784,1938.5112552321548,,103.23566454283055,1673.3125395652128,1789.8629541661705,46.62016584038311,
EHOME.Keen,?,2,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,922.2497992493212,893.8153975558154,1127.8677965943225,1739.3548433075293,,244.59481868528272,1633.6747821737272,1757.3600702338924,49.4741152240661,,1110.814955103031,1191.4887243092878,1680.4220938750784,1938.5112552321548,,103.23566454283055,1673.3125395652128,1789.8629541661705,46.62016584038311,
EHOME.Keen,dark,3,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,922.2497992493212,893.8153975558154,1127.8677965943225,1739.3548433075293,,244.59481868528272,1633.6747821737272,1757.3600702338924,49.4741152240661,,1110.814955103031,1191.4887243092878,1680.4220938750784,1938.5112552321548,,103.23566454283055,1673.3125395652128,1789.8629541661705,46.62016584038311,
EHOME.Keen,??,4,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,922.2497992493212,893.8153975558154,1127.8677965943225,1739.3548433075293,,244.59481868528272,1633.6747821737272,1757.3600702338924,49.4741152240661,,1110.814955103031,1191.4887243092878,1680.4220938750784,1938.5112552321548,,103.23566454283055,1673.3125395652128,1789.8629541661705,46.62016584038311,
EHOME.Keen,Rong,5,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,922.2497992493212,893.8153975558154,1127.8677965943225,1739.3548433075293,,244.59481868528272,1633.6747821737272,1757.3600702338924,49.4741152240661,,1110.814955103031,1191.4887243092878,1680.4220938750784,1938.5112552321548,,103.23566454283055,1673.3125395652128,1789.8629541661705,46.62016584038311,
IG Vitality,Paparazi?,1,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,1143.785460398965,1242.3671040470715,1749.9613697660482,1921.415749016603,,68.58175170022194,1772.4143027154641,1867.891927357066,38.19104985664072,,1080.6681016358652,1118.3685276293045,1835.2962448615679,1949.1419661024993,,45.538288496372594,1780.5809719758374,1868.616612074436,35.21425603943946,
IG Vitality,Sakata,2,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,1143.785460398965,1242.3671040470715,1749.9613697660482,1921.415749016603,,68.58175170022194,1772.4143027154641,1867.891927357066,38.19104985664072,,1080.6681016358652,1118.3685276293045,1835.2962448615679,1949.1419661024993,,45.538288496372594,1780.5809719758374,1868.616612074436,35.21425603943946,
IG Vitality,InJuly,3,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,1143.785460398965,1242.3671040470715,1749.9613697660482,1921.415749016603,,68.58175170022194,1772.4143027154641,1867.891927357066,38.19104985664072,,1080.6681016358652,1118.3685276293045,1835.2962448615679,1949.1419661024993,,45.538288496372594,1780.5809719758374,1868.616612074436,35.21425603943946,
IG Vitality,super,4,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,1143.785460398965,1242.3671040470715,1749.9613697660482,1921.415749016603,,68.58175170022194,1772.4143027154641,1867.891927357066,38.19104985664072,,1080.6681016358652,1118.3685276293045,1835.2962448615679,1949.1419661024993,,45.538288496372594,1780.5809719758374,1868.616612074436,35.21425603943946,
IG Vitality,dogf1ghts,5,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,1143.785460398965,1242.3671040470715,1749.9613697660482,1921.415749016603,,68.58175170022194,1772.4143027154641,1867.891927357066,38.19104985664072,,1080.6681016358652,1118.3685276293045,1835.2962448615679,1949.1419661024993,,45.538288496372594,1780.5809719758374,1868.616612074436,35.21425603943946,
Vici Gaming Potential,ghost,1,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,984.3456406374542,988.1480339735707,1527.711759359654,1774.0100444293064,,98.51931402786094,1566.6194661069044,1705.4619005094796,55.53697376103012,,949.065376634592,915.4319221089023,1487.2208790403984,1728.3495844173965,,96.4514821507993,1569.5795115726999,1700.8681729459572,52.515464549302955,
Vici Gaming Potential,DXM,2,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,984.3456406374542,988.1480339735707,1527.711759359654,1774.0100444293064,,98.51931402786094,1566.6194661069044,1705.4619005094796,55.53697376103012,,949.065376634592,915.4319221089023,1487.2208790403984,1728.3495844173965,,96.4514821507993,1569.5795115726999,1700.8681729459572,52.515464549302955,
Vici Gaming Potential,Srf,3,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,984.3456406374542,988.1480339735707,1527.711759359654,1774.0100444293064,,98.51931402786094,1566.6194661069044,1705.4619005094796,55.53697376103012,,949.065376634592,915.4319221089023,1487.2208790403984,1728.3495844173965,,96.4514821507993,1569.5795115726999,1700.8681729459572,52.515464549302955,
Vici Gaming Potential,Fade,4,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,984.3456406374542,988.1480339735707,1527.711759359654,1774.0100444293064,,98.51931402786094,1566.6194661069044,1705.4619005094796,55.53697376103012,,949.065376634592,915.4319221089023,1487.2208790403984,1728.3495844173965,,96.4514821507993,1569.5795115726999,1700.8681729459572,52.515464549302955,
Vici Gaming Potential,ayo,5,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,984.3456406374542,988.1480339735707,1527.711759359654,1774.0100444293064,,98.51931402786094,1566.6194661069044,1705.4619005094796,55.53697376103012,,949.065376634592,915.4319221089023,1487.2208790403984,1728.3495844173965,,96.4514821507993,1569.5795115726999,1700.8681729459572,52.515464549302955,
Vici Gaming Potential,Another,1,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,984.3456406374542,988.1480339735707,1527.711759359654,1774.0100444293064,,98.51931402786094,1566.6194661069044,1705.4619005094796,55.53697376103012,,949.065376634592,915.4319221089023,1487.2208790403984,1728.3495844173965,,96.4514821507993,1569.5795115726999,1700.8681729459572,52.515464549302955,
Wings Gaming,shadow,1,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,1089.7811855290443,1140.3692552402056,1778.4951315920543,2025.6813865904064,,98.87450199934081,1815.4422014397148,1930.0167465670984,45.8298180509534,,995.3137799674123,1007.4589099887437,1737.1353257682551,1880.605707199366,,57.388152572444305,1762.0526057667287,1864.6643916101873,41.04471433738342,
Wings Gaming,bLink,2,Dota2 Professional League Season 3 (2017 S1) - Top,5,"$2,178",2017-03-15,2017-04-16,1089.7811855290443,1140.3692552402056,1778.4951315920543,2025.6813865904064,,98.87450199934081,1815.4422014397148,1930.0167465670984,45.8298180509534,,995.3137799674123,1007.4589099887437,1737.1353257682551,1880.605707199366,,57.388152572444305,1762.0526057667287,1864.6643916101873,41.04471433738342,
